[27-Mar-23 20:51:53] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[16-May-23 22:06:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:06:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:06:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:06:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:06:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:06:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:06:44] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:07:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:07:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:07:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:07:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:07:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:07:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:07:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:09] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:59] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:59] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:59] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:59] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:59] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:59] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:15:59] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:16:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:16:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:16:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:16:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:16:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:16:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:16:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:18:00] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:18:00] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:18:00] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:18:00] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:18:00] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:18:00] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:18:00] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:23:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:21] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:21] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:21] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:21] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:21] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:21] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:21] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:28] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:28] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:28] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:28] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:28] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:28] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:24:28] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:33:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:33:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:33:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:33:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:33:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:33:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[16-May-23 22:33:50] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type ScType(0x821): ScAddr(2279)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'exact_value' identifier with type ScType(0x821): ScAddr(309241)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'rrel_dynamic_argument' identifier with type ScType(0x221): ScAddr(656153)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'rrel_1' identifier with type ScType(0x221): ScAddr(357)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'rrel_2' identifier with type ScType(0x221): ScAddr(485)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'nrel_basic_sequence' identifier with type ScType(0x421): ScAddr(271461)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'nrel_system_identifier' identifier with type ScType(0x421): ScAddr(3)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'nrel_answer' identifier with type ScType(0x421): ScAddr(13210)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'concept_filename' identifier with type ScType(0x821): ScAddr(656005)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_finished' identifier with type ScType(0x821): ScAddr(29855)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_finished_successfully' identifier with type ScType(0x821): ScAddr(13754)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_finished_unsuccessfully' identifier with type ScType(0x821): ScAddr(17027)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'action_get_lake_by_area' identifier with type ScType(0x821): ScAddr(28071)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'action_generate_osm_query' identifier with type ScType(0x821): ScAddr(61927)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_type' identifier with type ScType(0x821): ScAddr(1416)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_city' identifier with type ScType(0x821): ScAddr(58919)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'action_street_translator' identifier with type ScType(0x821): ScAddr(8647)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_district' identifier with type ScType(0x821): ScAddr(5767)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_region' identifier with type ScType(0x821): ScAddr(2119)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:09:18] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScServer added modules LakesModule(ClassicScAgent(action_class_name='action_get_lake_by_area')), OpenStreetMapModule(ClassicScAgent(action_class_name='action_generate_osm_query')), SearchBanksByTypeModule(ClassicScAgent(action_class_name='action_search_banks_by_type')), SearchBanksByCityModule(ClassicScAgent(action_class_name='action_search_banks_by_city')), StreetTranslatorModule(ClassicScAgent(action_class_name='action_street_translator')), SearchKindergartensByDistrictModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_district')), SearchKindergartensByRegionModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_region'))
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScEvent of GetLakesByAreaAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:09:18] | INFO | py-sc-kpm | LakesModule was registered
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScEvent of OpenStreetMapAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:09:18] | INFO | py-sc-kpm | OpenStreetMapModule was registered
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScEvent of SearchBanksByTypeAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:09:18] | INFO | py-sc-kpm | SearchBanksByTypeModule was registered
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScEvent of SearchBanksByCityAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:09:18] | INFO | py-sc-kpm | SearchBanksByCityModule was registered
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScEvent of StreetTranslatorExecuteAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:09:18] | INFO | py-sc-kpm | StreetTranslatorModule was registered
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByDistrictAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:09:18] | INFO | py-sc-kpm | SearchKindergartensByDistrictModule was registered
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByRegionAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:09:18] | INFO | py-sc-kpm | SearchKindergartensByRegionModule was registered
[17-May-23 19:09:18] | INFO | py-sc-kpm | ScServer registered modules successfully
[17-May-23 19:09:54] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:09:54] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:09:54] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:09:54] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:09:54] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:09:54] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:09:54] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:26] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:26] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:26] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:26] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:26] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:26] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:26] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:10:29] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:22] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:53] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:53] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:53] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:53] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:53] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:53] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:17:53] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:19:43] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:19:43] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:19:43] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:19:43] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:19:43] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:19:43] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:19:43] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScServer connected by url 'ws://localhost:8090'
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type ScType(0x821): ScAddr(2279)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'exact_value' identifier with type ScType(0x821): ScAddr(309241)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'rrel_dynamic_argument' identifier with type ScType(0x221): ScAddr(656153)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'rrel_1' identifier with type ScType(0x221): ScAddr(357)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'rrel_2' identifier with type ScType(0x221): ScAddr(485)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'nrel_basic_sequence' identifier with type ScType(0x421): ScAddr(271461)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'nrel_system_identifier' identifier with type ScType(0x421): ScAddr(3)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'nrel_answer' identifier with type ScType(0x421): ScAddr(13210)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'concept_filename' identifier with type ScType(0x821): ScAddr(656005)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_finished' identifier with type ScType(0x821): ScAddr(29855)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_finished_successfully' identifier with type ScType(0x821): ScAddr(13754)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_finished_unsuccessfully' identifier with type ScType(0x821): ScAddr(17027)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'action_get_lake_by_area' identifier with type ScType(0x821): ScAddr(28071)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'action_generate_osm_query' identifier with type ScType(0x821): ScAddr(61927)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_type' identifier with type ScType(0x821): ScAddr(1416)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'action_search_banks_by_city' identifier with type ScType(0x821): ScAddr(58919)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'action_street_translator' identifier with type ScType(0x821): ScAddr(8647)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_district' identifier with type ScType(0x821): ScAddr(5767)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type ScType(0x821): ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'action_get_kindergartens_by_region' identifier with type ScType(0x821): ScAddr(2119)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:22:55] | DEBUG | py-sc-kpm | Resolved 'question_initiated' identifier with type None: ScAddr(13544)
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScServer added modules LakesModule(ClassicScAgent(action_class_name='action_get_lake_by_area')), OpenStreetMapModule(ClassicScAgent(action_class_name='action_generate_osm_query')), SearchBanksByTypeModule(ClassicScAgent(action_class_name='action_search_banks_by_type')), SearchBanksByCityModule(ClassicScAgent(action_class_name='action_search_banks_by_city')), StreetTranslatorModule(ClassicScAgent(action_class_name='action_street_translator')), SearchKindergartensByDistrictModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_district')), SearchKindergartensByRegionModule(ClassicScAgent(action_class_name='action_get_kindergartens_by_region'))
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScEvent of GetLakesByAreaAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:22:55] | INFO | py-sc-kpm | LakesModule was registered
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScEvent of OpenStreetMapAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:22:55] | INFO | py-sc-kpm | OpenStreetMapModule was registered
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScEvent of SearchBanksByTypeAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:22:55] | INFO | py-sc-kpm | SearchBanksByTypeModule was registered
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScEvent of SearchBanksByCityAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:22:55] | INFO | py-sc-kpm | SearchBanksByCityModule was registered
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScEvent of StreetTranslatorExecuteAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:22:55] | INFO | py-sc-kpm | StreetTranslatorModule was registered
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByDistrictAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:22:55] | INFO | py-sc-kpm | SearchKindergartensByDistrictModule was registered
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScEvent of SearchKindergartensByRegionAgent was registered, <ScEventType.ADD_OUTGOING_EDGE: 'add_outgoing_edge'>
[17-May-23 19:22:55] | INFO | py-sc-kpm | SearchKindergartensByRegionModule was registered
[17-May-23 19:22:55] | INFO | py-sc-kpm | ScServer registered modules successfully
[17-May-23 19:23:05] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:05] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:05] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:05] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:05] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:05] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:05] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
[17-May-23 19:23:18] | DEBUG | py-sc-kpm | Resolved 'question' identifier with type None: ScAddr(2279)
